video,fps,frame,tip_x,tip_y
healthy_15,30.0,0,201,317
healthy_15,30.0,1,200,309
healthy_15,30.0,2,200,310
healthy_15,30.0,3,200,280
healthy_15,30.0,4,415,262
healthy_15,30.0,5,407,256
healthy_15,30.0,6,416,265
healthy_15,30.0,7,413,261
healthy_15,30.0,8,418,261
healthy_15,30.0,9,418,257
healthy_15,30.0,10,416,265
healthy_15,30.0,11,416,265
healthy_15,30.0,12,414,260
healthy_15,30.0,13,419,263
healthy_15,30.0,14,418,268
healthy_15,30.0,15,419,265
healthy_15,30.0,16,416,264
healthy_15,30.0,17,415,265
healthy_15,30.0,18,410,277
healthy_15,30.0,19,402,267
healthy_15,30.0,20,414,231
healthy_15,30.0,21,418,227
healthy_15,30.0,22,419,226
healthy_15,30.0,23,418,241
healthy_15,30.0,24,418,222
healthy_15,30.0,25,418,254
healthy_15,30.0,26,418,256
healthy_15,30.0,27,418,255
healthy_15,30.0,28,416,264
healthy_15,30.0,29,417,259
healthy_15,30.0,30,419,261
healthy_15,30.0,31,419,261
healthy_15,30.0,32,418,261
healthy_15,30.0,33,207,311
healthy_15,30.0,34,207,311
healthy_15,30.0,35,203,305
healthy_15,30.0,36,206,312
healthy_15,30.0,37,200,318
healthy_15,30.0,38,200,281
healthy_15,30.0,39,201,317
healthy_15,30.0,40,200,318
healthy_15,30.0,41,202,316
healthy_15,30.0,42,202,305
healthy_15,30.0,43,202,316
healthy_15,30.0,44,216,303
healthy_15,30.0,45,200,318
healthy_15,30.0,46,217,299
healthy_15,30.0,47,216,301
healthy_15,30.0,48,203,315
healthy_15,30.0,49,201,318
healthy_15,30.0,50,201,318
healthy_15,30.0,51,202,316
healthy_15,30.0,52,419,256
healthy_15,30.0,53,415,266
healthy_15,30.0,54,415,268
healthy_15,30.0,55,415,269
healthy_15,30.0,56,393,291
healthy_15,30.0,57,415,267
healthy_15,30.0,58,418,256
healthy_15,30.0,59,403,268
healthy_15,30.0,60,415,266
healthy_15,30.0,61,412,268
healthy_15,30.0,62,418,262
healthy_15,30.0,63,419,268
healthy_15,30.0,64,411,278
healthy_15,30.0,65,419,271
healthy_15,30.0,66,412,279
healthy_15,30.0,67,412,280
healthy_15,30.0,68,414,277
healthy_15,30.0,69,413,275
healthy_15,30.0,70,419,267
healthy_15,30.0,71,419,266
healthy_15,30.0,72,416,269
healthy_15,30.0,73,419,268
healthy_15,30.0,74,396,294
healthy_15,30.0,75,418,241
healthy_15,30.0,76,419,265
healthy_15,30.0,77,418,265
healthy_15,30.0,78,414,273
healthy_15,30.0,79,418,266
healthy_15,30.0,80,201,303
healthy_15,30.0,81,207,311
healthy_15,30.0,82,204,305
healthy_15,30.0,83,201,303
healthy_15,30.0,84,200,304
healthy_15,30.0,85,200,309
healthy_15,30.0,86,203,315
healthy_15,30.0,87,201,317
healthy_15,30.0,88,202,317
healthy_15,30.0,89,202,317
healthy_15,30.0,90,202,310
healthy_15,30.0,91,202,278
healthy_15,30.0,92,410,156
healthy_15,30.0,93,418,192
healthy_15,30.0,94,243,302
healthy_15,30.0,95,200,318
healthy_15,30.0,96,233,311
healthy_15,30.0,97,417,251
healthy_15,30.0,98,391,290
healthy_15,30.0,99,405,270
healthy_15,30.0,100,404,269
healthy_15,30.0,101,203,315
healthy_15,30.0,102,201,314
healthy_15,30.0,103,419,262
healthy_15,30.0,104,203,313
healthy_15,30.0,105,404,276
healthy_15,30.0,106,413,272
healthy_15,30.0,107,418,266
healthy_15,30.0,108,394,293
healthy_15,30.0,109,395,293
healthy_15,30.0,110,395,293
healthy_15,30.0,111,419,267
healthy_15,30.0,112,419,267
healthy_15,30.0,113,397,289
healthy_15,30.0,114,418,263
healthy_15,30.0,115,417,264
healthy_15,30.0,116,419,258
healthy_15,30.0,117,418,255
healthy_15,30.0,118,418,257
healthy_15,30.0,119,419,257
healthy_15,30.0,120,411,270
healthy_15,30.0,121,418,232
healthy_15,30.0,122,419,253
healthy_15,30.0,123,418,255
healthy_15,30.0,124,410,270
healthy_15,30.0,125,412,265
healthy_15,30.0,126,202,291
healthy_15,30.0,127,209,309
healthy_15,30.0,128,204,283
healthy_15,30.0,129,202,305
healthy_15,30.0,130,205,313
healthy_15,30.0,131,201,311
healthy_15,30.0,132,200,268
healthy_15,30.0,133,222,296
healthy_15,30.0,134,416,162
healthy_15,30.0,135,220,298
healthy_15,30.0,136,206,276
healthy_15,30.0,137,217,301
healthy_15,30.0,138,418,221
healthy_15,30.0,139,205,275
healthy_15,30.0,140,203,310
healthy_15,30.0,141,216,309
healthy_15,30.0,142,224,307
healthy_15,30.0,143,418,235
healthy_15,30.0,144,414,146
healthy_15,30.0,145,201,271
healthy_15,30.0,146,418,215
healthy_15,30.0,147,200,270
healthy_15,30.0,148,410,250
healthy_15,30.0,149,417,263
healthy_15,30.0,150,416,270
healthy_15,30.0,151,395,293
healthy_15,30.0,152,395,293
healthy_15,30.0,153,394,293
healthy_15,30.0,154,395,294
healthy_15,30.0,155,396,294
healthy_15,30.0,156,395,294
healthy_15,30.0,157,396,294
healthy_15,30.0,158,396,294
healthy_15,30.0,159,396,294
healthy_15,30.0,160,402,287
healthy_15,30.0,161,415,273
healthy_15,30.0,162,418,271
healthy_15,30.0,163,414,266
healthy_15,30.0,164,201,287
healthy_15,30.0,165,418,263
healthy_15,30.0,166,415,270
healthy_15,30.0,167,209,309
healthy_15,30.0,168,418,265
healthy_15,30.0,169,200,296
healthy_15,30.0,170,203,306
healthy_15,30.0,171,200,309
healthy_15,30.0,172,203,313
healthy_15,30.0,173,202,316
healthy_15,30.0,174,200,318
healthy_15,30.0,175,200,317
healthy_15,30.0,176,200,318
healthy_15,30.0,177,200,271
healthy_15,30.0,178,200,318
healthy_15,30.0,179,201,317
healthy_15,30.0,180,418,253
healthy_15,30.0,181,418,255
healthy_15,30.0,182,413,254
healthy_15,30.0,183,418,161
healthy_15,30.0,184,416,203
healthy_15,30.0,185,418,238
healthy_15,30.0,186,243,306
healthy_15,30.0,187,418,235
healthy_15,30.0,188,417,241
healthy_15,30.0,189,202,316
healthy_15,30.0,190,418,157
healthy_15,30.0,191,418,155
healthy_15,30.0,192,418,223
healthy_15,30.0,193,418,226
healthy_15,30.0,194,417,244
healthy_15,30.0,195,200,266
healthy_15,30.0,196,418,249
healthy_15,30.0,197,203,315
healthy_15,30.0,198,419,255
healthy_15,30.0,199,390,289
healthy_15,30.0,200,418,263
healthy_15,30.0,201,418,264
healthy_15,30.0,202,416,267
healthy_15,30.0,203,418,244
healthy_15,30.0,204,406,280
healthy_15,30.0,205,410,276
healthy_15,30.0,206,409,261
healthy_15,30.0,207,411,264
healthy_15,30.0,208,410,277
healthy_15,30.0,209,394,290
healthy_15,30.0,210,394,292
healthy_15,30.0,211,418,259
healthy_15,30.0,212,203,315
healthy_15,30.0,213,202,316
healthy_15,30.0,214,201,318
healthy_15,30.0,215,202,316
healthy_15,30.0,216,202,316
healthy_15,30.0,217,202,310
healthy_15,30.0,218,203,304
healthy_15,30.0,219,204,301
healthy_15,30.0,220,417,244
healthy_15,30.0,221,414,253
healthy_15,30.0,222,418,233
healthy_15,30.0,223,405,251
healthy_15,30.0,224,414,261
healthy_15,30.0,225,411,256
healthy_15,30.0,226,408,247
healthy_15,30.0,227,411,258
healthy_15,30.0,228,410,261
healthy_15,30.0,229,419,210
healthy_15,30.0,230,210,318
healthy_15,30.0,231,200,318
healthy_15,30.0,232,395,259
healthy_15,30.0,233,418,211
healthy_15,30.0,234,399,251
healthy_15,30.0,235,200,257
healthy_15,30.0,236,240,305
healthy_15,30.0,237,207,295
healthy_15,30.0,238,203,303
healthy_15,30.0,239,417,189
healthy_15,30.0,240,202,304
healthy_15,30.0,241,418,142
healthy_15,30.0,242,269,301
healthy_15,30.0,243,418,243
healthy_15,30.0,244,417,252
healthy_15,30.0,245,418,251
healthy_15,30.0,246,417,255
healthy_15,30.0,247,419,262
healthy_15,30.0,248,419,274
healthy_15,30.0,249,398,296
healthy_15,30.0,250,398,296
healthy_15,30.0,251,411,281
healthy_15,30.0,252,409,271
healthy_15,30.0,253,413,274
healthy_15,30.0,254,393,292
healthy_15,30.0,255,394,293
healthy_15,30.0,256,411,276
healthy_15,30.0,257,393,291
healthy_15,30.0,258,204,314
healthy_15,30.0,259,203,315
healthy_15,30.0,260,203,315
healthy_15,30.0,261,202,316
healthy_15,30.0,262,202,316
healthy_15,30.0,263,202,317
healthy_15,30.0,264,207,318
healthy_15,30.0,265,208,317
healthy_15,30.0,266,208,318
healthy_15,30.0,267,208,318
healthy_15,30.0,268,208,318
healthy_15,30.0,269,200,310
healthy_15,30.0,270,202,318
healthy_15,30.0,271,418,247
healthy_15,30.0,272,419,244
healthy_15,30.0,273,232,310
healthy_15,30.0,274,219,318
healthy_15,30.0,275,217,318
healthy_15,30.0,276,204,314
healthy_15,30.0,277,417,247
healthy_15,30.0,278,416,250
healthy_15,30.0,279,412,256
healthy_15,30.0,280,408,255
healthy_15,30.0,281,413,258
healthy_15,30.0,282,418,207
healthy_15,30.0,283,410,251
healthy_15,30.0,284,204,285
healthy_15,30.0,285,412,255
healthy_15,30.0,286,417,247
healthy_15,30.0,287,222,291
healthy_15,30.0,288,418,237
healthy_15,30.0,289,418,183
healthy_15,30.0,290,200,305
healthy_15,30.0,291,200,300
healthy_15,30.0,292,201,300
healthy_15,30.0,293,200,288
healthy_15,30.0,294,413,263
healthy_15,30.0,295,205,282
healthy_15,30.0,296,416,268
healthy_15,30.0,297,419,153
healthy_15,30.0,298,405,280
healthy_15,30.0,299,202,282
healthy_15,30.0,300,416,263
healthy_15,30.0,301,208,310
healthy_15,30.0,302,392,290
healthy_15,30.0,303,207,311
healthy_15,30.0,304,207,311
healthy_15,30.0,305,417,264
healthy_15,30.0,306,418,265
healthy_15,30.0,307,418,267
healthy_15,30.0,308,418,265
healthy_15,30.0,309,393,292
healthy_15,30.0,310,395,293
healthy_15,30.0,311,396,294
healthy_15,30.0,312,419,271
healthy_15,30.0,313,419,271
healthy_15,30.0,314,395,294
healthy_15,30.0,315,413,276
healthy_15,30.0,316,395,294
healthy_15,30.0,317,396,295
healthy_15,30.0,318,417,245
healthy_15,30.0,319,415,248
healthy_15,30.0,320,418,242
healthy_15,30.0,321,418,240
healthy_15,30.0,322,415,244
healthy_15,30.0,323,201,267
healthy_15,30.0,324,419,188
healthy_15,30.0,325,201,317
healthy_15,30.0,326,201,317
healthy_15,30.0,327,204,314
healthy_15,30.0,328,417,254
healthy_15,30.0,329,418,256
healthy_15,30.0,330,413,267
healthy_15,30.0,331,410,256
healthy_15,30.0,332,418,233
healthy_15,30.0,333,417,228
healthy_15,30.0,334,417,244
healthy_15,30.0,335,417,233
healthy_15,30.0,336,419,218
healthy_15,30.0,337,209,284
healthy_15,30.0,338,213,273
healthy_15,30.0,339,201,281
healthy_15,30.0,340,214,304
healthy_15,30.0,341,202,287
healthy_15,30.0,342,213,293
healthy_15,30.0,343,204,284
healthy_15,30.0,344,200,291
healthy_15,30.0,345,206,281
healthy_15,30.0,346,205,279
healthy_15,30.0,347,200,306
healthy_15,30.0,348,201,317
healthy_15,30.0,349,200,318
healthy_15,30.0,350,202,316
healthy_15,30.0,351,391,289
healthy_15,30.0,352,207,315
healthy_15,30.0,353,415,266
healthy_15,30.0,354,396,288
healthy_15,30.0,355,417,266
healthy_15,30.0,356,415,268
healthy_15,30.0,357,415,267
healthy_15,30.0,358,418,264
healthy_15,30.0,359,393,291
healthy_15,30.0,360,393,291
healthy_15,30.0,361,418,146
healthy_15,30.0,362,414,268
healthy_15,30.0,363,203,315
healthy_15,30.0,364,201,318
healthy_15,30.0,365,200,318
healthy_15,30.0,366,200,318
healthy_15,30.0,367,204,318
healthy_15,30.0,368,418,271
healthy_15,30.0,369,414,278
healthy_15,30.0,370,415,277
healthy_15,30.0,371,418,271
healthy_15,30.0,372,415,274
healthy_15,30.0,373,416,274
healthy_15,30.0,374,417,253
healthy_15,30.0,375,417,248
healthy_15,30.0,376,419,245
healthy_15,30.0,377,418,251
healthy_15,30.0,378,217,301
healthy_15,30.0,379,418,249
healthy_15,30.0,380,202,280
healthy_15,30.0,381,202,280
healthy_15,30.0,382,220,298
healthy_15,30.0,383,418,237
healthy_15,30.0,384,202,279
healthy_15,30.0,385,415,254
healthy_15,30.0,386,414,245
healthy_15,30.0,387,217,301
healthy_15,30.0,388,219,299
healthy_15,30.0,389,418,241
healthy_15,30.0,390,419,251
healthy_15,30.0,391,413,258
healthy_15,30.0,392,412,255
healthy_15,30.0,393,202,287
healthy_15,30.0,394,202,273
healthy_15,30.0,395,200,298
healthy_15,30.0,396,200,308
healthy_15,30.0,397,203,315
healthy_15,30.0,398,203,315
healthy_15,30.0,399,201,270
